applicant_id,age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,recent_bankruptcy,loan_amount,term_months,interest_rate,channel,product_type,default_12m
6542,24,59029.54,19,664.0,0.348,0.448,0,0,16409.99,60,6.72,Branch,Auto Refi,1
6543,57,55117.32,12,655.0,0.417,0.66,1,0,12772.55,60,15.69,Online,Personal Loan,0
6544,37,49472.25,21,736.0,0.29,0.483,0,0,5001.51,60,5.0,Partner,Personal Loan,0
6545,59,44583.65,24,742.0,0.4,0.767,0,0,17096.69,36,5.0,Online,Debt Consolidation,0
6546,68,50961.92,18,708.0,0.336,0.911,1,0,14594.27,60,10.75,Branch,Personal Loan,0
6547,66,52497.43,19,705.0,0.12,0.423,0,0,30384.04,36,5.0,Branch,Debt Consolidation,0
6548,46,86783.99,20,641.0,0.139,0.227,0,0,11314.76,36,5.0,Online,Auto Refi,0
6549,68,52627.16,23,703.0,0.537,0.221,1,0,8454.24,60,8.02,Online,Debt Consolidation,0
6550,59,24317.73,8,590.0,0.339,0.44,1,0,16149.81,36,19.11,Online,Debt Consolidation,0
6551,61,70833.84,18,830.0,0.49,0.61,0,0,15995.45,36,5.0,Online,Personal Loan,0
6552,24,77472.17,18,775.0,0.252,0.38,0,0,18537.07,60,5.0,Online,Auto Refi,0
6553,50,84375.31,22,747.0,0.213,0.455,0,0,8275.38,36,5.0,Branch,Personal Loan,0
6554,50,68323.28,24,709.0,0.31,0.346,0,0,6429.2,36,5.0,Partner,Auto Refi,0
6555,42,42197.82,0,709.0,0.414,0.387,1,0,3890.62,36,6.97,Online,Auto Refi,0
6556,31,49021.41,16,562.0,0.487,0.472,1,0,11580.65,36,25.0,Online,Personal Loan,0
6557,22,77003.28,13,592.0,0.342,0.645,0,0,18383.36,60,16.44,Partner,Debt Consolidation,1
6558,64,94180.8,11,601.0,0.398,0.637,1,0,6320.12,60,21.45,Online,Auto Refi,0
6559,32,42142.13,1,684.0,0.303,0.003,0,0,21649.61,60,5.0,Branch,Debt Consolidation,0
6560,50,69238.36,21,660.0,0.495,0.586,0,0,16130.98,60,11.07,Partner,Personal Loan,1
6561,56,53901.19,2,737.0,0.497,0.58,0,1,34461.61,36,16.65,Online,Debt Consolidation,1
6562,38,48518.6,23,612.0,0.226,0.432,0,0,22149.65,60,9.31,Online,Auto Refi,1
6563,46,65699.94,4,752.0,0.366,0.383,0,0,17989.99,36,5.0,Branch,Auto Refi,1
6564,27,62327.06,2,623.0,0.201,0.571,0,1,13159.24,60,23.52,Branch,Personal Loan,1
6565,21,24507.31,13,651.0,0.418,0.476,0,0,14896.47,36,9.44,Online,Debt Consolidation,0
6566,46,69031.85,23,743.0,0.273,0.404,0,1,18379.11,60,9.36,Branch,Debt Consolidation,0
6567,43,71561.91,23,715.0,0.224,0.884,1,0,13791.1,60,7.72,Branch,Debt Consolidation,0
6568,46,79946.43,17,592.0,0.075,0.552,0,0,12736.24,60,9.76,Online,Auto Refi,0
6569,65,53545.89,4,754.0,0.45,0.344,0,0,16200.23,36,5.0,Online,Auto Refi,0
6570,26,33243.35,2,686.0,0.343,0.599,0,0,16072.0,60,6.02,Partner,Debt Consolidation,0
6571,26,56573.81,22,530.0,0.35,0.538,0,0,17475.83,60,22.6,Online,Auto Refi,1
6572,64,79118.52,1,621.0,0.42,0.526,0,0,3430.7,36,13.27,Online,Personal Loan,0
6573,28,63482.68,8,651.0,0.229,0.624,0,0,22382.6,36,7.45,Branch,Personal Loan,0
6574,44,81986.15,17,598.0,0.21,0.355,1,0,21531.47,36,14.31,Branch,Auto Refi,0
6575,42,38981.94,1,774.0,0.386,0.503,1,0,4969.39,36,5.0,Partner,Auto Refi,0
6576,39,81241.95,21,654.0,0.459,0.281,0,0,9752.11,36,7.96,Partner,Auto Refi,1
6577,57,69980.91,18,712.0,0.384,0.611,1,0,11338.63,36,8.19,Online,Debt Consolidation,1
6578,38,57901.96,2,694.0,0.512,0.453,0,0,17942.92,60,6.72,Online,Debt Consolidation,0
6579,51,86407.06,17,729.0,0.388,0.288,0,0,24242.12,60,5.0,Online,Personal Loan,1
6580,57,69800.48,13,797.0,0.381,0.44,0,0,15503.67,60,5.0,Online,Personal Loan,0
6581,50,45315.87,12,727.0,0.419,0.497,0,0,7221.55,36,5.0,Branch,Debt Consolidation,0
6582,62,84637.48,15,802.0,0.292,0.631,0,0,12286.79,36,5.0,Online,Personal Loan,0
6583,53,60165.72,20,729.0,0.171,0.694,0,0,10833.55,36,5.0,Online,Personal Loan,0
6584,30,65738.93,10,689.0,0.322,0.637,0,0,10647.28,36,5.77,Branch,Personal Loan,0
6585,57,47734.13,20,703.0,0.406,0.558,0,0,14895.4,60,5.31,Branch,Auto Refi,0
6586,32,63966.45,22,496.0,0.217,0.598,0,0,20183.37,36,24.27,Online,Auto Refi,1
6587,50,46078.76,23,648.0,0.151,0.397,0,0,15908.76,36,5.0,Online,Debt Consolidation,0
6588,47,61556.12,23,670.0,0.233,0.232,0,0,8752.83,60,5.0,Online,Auto Refi,0
6589,59,65613.59,11,711.0,0.48,0.317,1,0,26209.46,36,7.25,Partner,Personal Loan,0
6590,29,77115.48,2,678.0,0.379,0.46,0,0,21955.5,36,6.08,Online,Debt Consolidation,0
6591,41,36867.82,5,703.0,0.305,0.409,0,0,25701.22,36,5.0,Branch,Personal Loan,1
6592,32,85059.97,15,587.0,0.204,0.401,0,0,12373.32,36,11.19,Partner,Auto Refi,1
6593,49,85686.04,11,569.0,0.353,0.504,0,0,3540.43,60,17.69,Online,Debt Consolidation,0
6594,53,61220.22,20,597.0,0.342,0.648,0,0,5734.09,36,15.84,Online,Debt Consolidation,0
6595,63,67581.1,19,790.0,0.375,0.507,0,0,11756.61,60,5.0,Online,Personal Loan,1
6596,35,71130.48,5,591.0,0.62,0.353,1,0,13135.45,36,23.86,Branch,Personal Loan,1
6597,22,66667.39,19,625.0,0.379,0.207,0,0,15329.38,36,8.63,Online,Auto Refi,1
6598,59,77068.59,13,687.0,0.237,0.419,0,1,13319.53,60,14.95,Branch,Personal Loan,0
6599,64,57255.21,23,569.0,0.154,0.041,0,0,8871.23,60,8.46,Partner,Auto Refi,1
6600,38,49797.43,8,619.0,0.253,0.668,1,0,24605.08,36,16.5,Online,Personal Loan,0
6601,23,73563.36,16,727.0,0.265,0.469,1,0,23494.87,36,5.0,Branch,Auto Refi,0
6602,27,34483.17,11,649.0,0.419,0.804,1,0,14511.22,60,18.15,Branch,Personal Loan,0
6603,63,77380.89,0,798.0,0.246,0.718,0,0,15639.24,36,5.0,Online,Personal Loan,0
6604,38,79451.66,19,561.0,0.201,0.56,1,0,24264.47,36,20.96,Branch,Personal Loan,1
6605,64,49354.15,21,656.0,0.385,0.35,0,0,27939.61,36,7.15,Online,Personal Loan,0
6606,58,93441.73,7,649.0,0.246,0.376,0,0,15045.69,60,5.75,Online,Debt Consolidation,1
6607,57,57976.82,11,679.0,0.389,0.762,0,0,6089.35,36,8.9,Online,Auto Refi,1
6608,53,56255.18,15,594.0,0.218,0.546,0,0,18023.23,60,12.36,Partner,Debt Consolidation,0
6609,64,51929.58,0,639.0,0.263,0.187,2,0,2000.0,60,13.55,Branch,Auto Refi,0
6610,51,73962.08,2,735.0,0.25,0.383,1,0,20050.53,36,5.0,Online,Debt Consolidation,0
6611,31,57172.77,11,661.0,0.369,0.732,0,0,19203.91,60,10.09,Online,Personal Loan,0
6612,24,36257.32,3,605.0,0.303,0.67,0,1,18119.83,60,25.0,Online,Debt Consolidation,1
6613,38,71832.38,9,826.0,0.173,0.532,0,0,5472.81,60,5.0,Online,Auto Refi,0
6614,24,59174.16,1,683.0,0.163,0.723,1,0,30696.26,60,8.15,Branch,Personal Loan,0
6615,69,86718.52,8,723.0,0.282,0.201,0,0,7579.63,60,5.0,Online,Personal Loan,0
6616,54,71175.35,2,733.0,0.15,0.331,0,0,23166.21,36,5.0,Online,Auto Refi,0
6617,49,70323.1,19,675.0,0.27,0.428,1,0,8027.35,36,8.01,Branch,Personal Loan,0
6618,44,85290.14,19,625.0,0.351,0.35,0,0,15229.06,60,9.55,Online,Debt Consolidation,0
6619,42,68200.31,0,694.0,0.178,0.6,0,0,9254.17,36,5.0,Partner,Debt Consolidation,0
6620,22,80643.97,4,631.0,0.422,0.61,1,0,18862.47,36,18.07,Partner,Personal Loan,1
6621,64,52003.06,4,706.0,0.486,0.552,0,0,21777.9,36,6.16,Branch,Personal Loan,0
6622,26,97920.78,1,669.0,0.45,0.246,1,0,17654.49,60,10.14,Partner,Auto Refi,0
6623,62,70508.63,14,752.0,0.4,0.804,0,0,11262.96,36,5.0,Online,Debt Consolidation,0
6624,45,40965.35,0,600.0,0.371,0.518,0,0,25746.62,60,14.56,Online,Debt Consolidation,0
6625,41,67757.13,20,730.0,0.349,0.131,1,0,2000.0,36,5.0,Online,Personal Loan,0
6626,36,68733.32,4,723.0,0.364,0.209,0,1,21217.03,60,11.16,Online,Personal Loan,0
6627,51,67495.91,6,663.0,0.247,0.298,2,0,4345.32,60,11.76,Partner,Personal Loan,1
6628,34,20000.0,10,731.0,0.317,0.78,0,0,22751.23,36,5.0,Branch,Personal Loan,0
6629,59,54038.33,9,709.0,0.338,0.275,0,0,21806.02,36,5.0,Online,Auto Refi,0
6630,48,37342.98,1,727.0,0.397,0.238,1,0,12161.97,36,5.0,Online,Personal Loan,0
6631,52,37632.87,13,722.0,0.129,0.669,0,0,14187.03,36,5.0,Online,Personal Loan,0
6632,48,68328.38,23,684.0,0.345,0.629,1,0,10323.35,60,10.57,Online,Personal Loan,0
6633,69,53783.2,20,638.0,0.447,0.338,0,1,10984.76,60,24.19,Partner,Personal Loan,0
6634,29,57725.23,4,637.0,0.248,0.552,0,0,17534.88,36,8.41,Partner,Auto Refi,0
6635,65,47101.24,15,665.0,0.307,0.399,1,0,23239.19,36,9.38,Online,Personal Loan,1
6636,42,92586.24,24,739.0,0.096,0.574,0,0,20097.0,36,5.0,Branch,Personal Loan,0
6637,52,65797.62,1,724.0,0.328,0.389,0,0,21584.93,36,5.0,Partner,Personal Loan,0
6638,25,34536.14,9,750.0,0.141,0.556,0,0,25716.65,36,5.0,Online,Personal Loan,0
6639,43,77880.96,17,757.0,0.254,0.455,0,0,19088.28,36,5.0,Online,Debt Consolidation,0
6640,25,58149.55,4,665.0,0.314,0.332,0,0,22439.75,36,5.18,Online,Auto Refi,0
6641,62,88873.18,16,817.0,0.247,0.636,0,0,11010.08,60,5.0,Online,Auto Refi,0
6642,52,64837.74,10,673.0,0.3,0.464,0,0,17591.82,36,5.39,Branch,Personal Loan,0
6643,30,51081.96,4,645.0,0.365,0.646,0,0,15439.35,60,10.76,Online,Personal Loan,0
6644,59,54159.07,20,703.0,0.315,0.552,1,0,12355.37,36,7.31,Online,Auto Refi,0
6645,35,56952.34,23,714.0,0.337,0.442,0,0,11772.38,36,5.0,Online,Personal Loan,0
6646,27,74795.12,5,628.0,0.096,0.686,0,0,23349.63,36,7.92,Online,Debt Consolidation,0
6647,49,49297.99,21,669.0,0.301,0.501,1,0,22540.58,36,9.91,Branch,Debt Consolidation,0
6648,67,89873.61,15,649.0,0.054,0.544,2,0,26827.26,36,12.16,Online,Auto Refi,0
6649,23,72371.39,4,690.0,0.272,0.391,0,0,10710.88,60,5.0,Branch,Personal Loan,0
6650,39,69488.04,20,736.0,0.541,0.358,1,0,10537.73,60,6.39,Online,Debt Consolidation,0
6651,30,66460.92,23,661.0,0.432,0.488,1,0,10302.65,36,13.24,Online,Personal Loan,0
6652,48,64597.97,15,720.0,0.149,0.271,1,0,21905.5,36,5.0,Online,Debt Consolidation,0
6653,49,39609.51,16,583.0,0.255,0.481,0,0,18526.13,60,13.67,Branch,Personal Loan,0
6654,35,70850.67,8,742.0,0.299,0.491,1,0,16658.75,36,5.0,Online,Auto Refi,0
6655,55,103514.7,21,648.0,0.381,0.245,0,0,2000.0,60,6.83,Branch,Personal Loan,0
6656,26,78836.43,24,647.0,0.422,0.708,0,1,2000.0,36,25.0,Online,Auto Refi,1
6657,32,73769.12,1,708.0,0.516,0.741,0,0,15895.08,36,8.17,Online,Personal Loan,0
6658,67,34300.67,18,712.0,0.205,0.724,0,0,24095.44,36,5.0,Online,Personal Loan,0
6659,58,86722.7,16,672.0,0.346,0.416,0,0,21734.11,60,5.72,Partner,Personal Loan,0
6660,33,81050.04,4,618.0,0.108,0.486,0,0,12186.27,60,7.24,Online,Personal Loan,0
6661,49,88348.56,1,646.0,0.369,0.382,1,0,21039.76,36,12.42,Online,Personal Loan,0
6662,39,46922.87,10,687.0,0.379,0.599,0,0,23215.88,60,6.54,Online,Debt Consolidation,0
6663,23,57002.65,0,714.0,0.322,0.416,1,0,16157.83,60,5.34,Online,Personal Loan,0
6664,28,35284.61,8,622.0,0.398,0.494,0,0,20121.28,36,12.3,Online,Personal Loan,1
6665,28,33598.82,24,635.0,0.217,0.524,0,0,19041.34,36,7.82,Online,Personal Loan,1
6666,40,53461.63,5,698.0,0.162,0.232,0,0,32056.1,60,5.0,Partner,Personal Loan,1
6667,67,74355.31,10,674.0,0.206,0.444,0,0,13953.72,60,5.0,Branch,Debt Consolidation,1
6668,24,56671.61,7,690.0,0.364,0.635,1,0,9300.44,60,10.29,Online,Debt Consolidation,1
6669,41,51617.06,12,497.0,0.477,0.98,1,0,2000.0,60,25.0,Branch,Personal Loan,1
6670,23,71788.72,11,659.0,0.217,0.097,0,0,2375.26,36,5.0,Online,Debt Consolidation,0
6671,65,20000.0,8,740.0,0.238,0.324,1,0,13715.63,36,5.0,Branch,Auto Refi,0
6672,28,54151.73,14,637.0,0.334,0.331,0,0,11303.76,36,7.86,Online,Auto Refi,0
6673,43,71765.98,4,714.0,0.734,0.202,0,0,27053.0,60,6.36,Branch,Debt Consolidation,0
6674,36,56931.45,14,595.0,0.266,0.843,1,0,10177.97,36,21.64,Online,Debt Consolidation,1
6675,33,90984.09,1,571.0,0.436,0.443,0,0,14640.55,36,18.62,Branch,Personal Loan,1
6676,23,51774.13,14,709.0,0.299,0.418,1,0,2000.0,36,5.41,Branch,Personal Loan,0
6677,68,53156.92,19,676.0,0.255,0.577,2,0,2000.0,36,13.62,Online,Personal Loan,0
6678,29,45279.05,2,656.0,0.16,0.334,0,0,18893.09,36,5.0,Online,Debt Consolidation,0
6679,34,49846.04,9,739.0,0.284,0.598,0,0,32850.66,60,5.0,Online,Personal Loan,0
6680,33,70540.22,6,658.0,0.422,0.335,0,0,19675.76,60,7.42,Online,Debt Consolidation,0
6681,27,81162.13,9,636.0,0.216,0.728,0,0,19299.88,36,9.76,Branch,Debt Consolidation,1
6682,35,108098.36,9,628.0,0.332,0.478,0,1,11325.44,60,24.49,Partner,Personal Loan,1
6683,27,76548.32,7,613.0,0.218,0.728,0,0,13823.98,60,12.22,Online,Auto Refi,1
6684,58,41443.19,12,713.0,0.27,0.574,0,0,7688.28,36,5.0,Online,Auto Refi,1
6685,54,89833.02,20,658.0,0.138,0.0,1,0,5444.29,60,5.0,Branch,Debt Consolidation,0
6686,61,74742.79,1,760.0,0.598,0.208,0,0,11713.42,36,5.0,Partner,Personal Loan,0
6687,42,65573.87,11,480.0,0.357,0.78,0,0,19989.74,36,25.0,Online,Personal Loan,1
6688,44,86346.17,8,745.0,0.281,0.388,0,0,16081.83,60,5.0,Online,Personal Loan,0
6689,69,112359.08,0,705.0,0.475,0.097,0,0,11767.91,36,5.0,Online,Debt Consolidation,0
6690,57,61220.18,20,674.0,0.309,0.352,0,0,11675.27,60,5.0,Online,Debt Consolidation,0
6691,64,48340.63,11,590.0,0.375,0.38,0,0,7808.94,36,14.27,Branch,Debt Consolidation,0
6692,21,91548.6,11,564.0,0.507,0.706,1,0,11662.5,60,25.0,Online,Debt Consolidation,1
6693,30,118126.25,2,733.0,0.497,0.286,0,0,9510.97,36,5.0,Branch,Personal Loan,1
6694,63,67897.69,23,697.0,0.183,0.429,0,0,14250.74,36,5.0,Online,Personal Loan,0
6695,36,65618.24,7,696.0,0.322,0.672,0,0,19688.94,36,5.53,Online,Debt Consolidation,0
6696,66,68442.35,12,673.0,0.473,0.358,0,0,24402.26,36,7.16,Branch,Personal Loan,1
6697,28,73986.6,16,739.0,0.19,0.283,0,0,23014.83,36,5.0,Online,Personal Loan,0
6698,69,36830.56,19,639.0,0.289,0.526,1,0,16428.55,60,13.24,Branch,Debt Consolidation,0
6699,45,71117.96,9,656.0,0.285,0.609,0,0,13042.87,36,7.79,Branch,Debt Consolidation,0
6700,32,70469.13,14,668.0,0.38,0.438,0,0,2994.53,36,6.82,Online,Auto Refi,0
6701,45,69318.58,23,665.0,0.416,0.577,0,0,25884.08,60,8.98,Partner,Debt Consolidation,0
6702,37,68340.1,24,774.0,0.458,0.345,0,0,20574.18,60,5.0,Online,Personal Loan,0
6703,46,66925.55,8,592.0,0.33,0.057,0,0,16852.56,60,9.49,Online,Personal Loan,0
6704,66,22973.69,17,543.0,0.195,0.626,0,0,15803.11,36,18.81,Online,Debt Consolidation,1
6705,68,50579.12,24,578.0,0.277,0.25,0,0,15796.22,36,12.02,Branch,Auto Refi,0
6706,34,82117.17,7,728.0,0.193,0.33,0,0,5201.42,36,5.0,Online,Auto Refi,0
6707,61,86808.98,13,673.0,0.238,0.497,0,0,10264.39,60,5.0,Online,Personal Loan,0
6708,56,56542.72,10,568.0,0.405,0.645,0,0,16233.4,60,20.63,Branch,Personal Loan,1
6709,43,45869.51,12,687.0,0.148,0.434,1,0,15650.52,60,5.12,Branch,Personal Loan,0
6710,63,79339.31,15,657.0,0.254,0.35,1,0,14814.42,36,8.67,Online,Debt Consolidation,0
6711,26,70456.71,13,719.0,0.427,0.747,0,0,7504.34,36,5.8,Online,Personal Loan,0
6712,67,62558.61,8,736.0,0.402,0.389,0,0,21103.8,36,5.0,Online,Debt Consolidation,0
6713,25,82237.08,8,830.0,0.224,0.399,0,0,10652.96,60,5.0,Partner,Debt Consolidation,0
6714,63,41425.51,18,597.0,0.212,0.135,0,0,11278.36,60,7.65,Branch,Auto Refi,0
6715,45,88219.19,4,550.0,0.509,0.473,1,0,2000.0,60,25.0,Branch,Auto Refi,1
6716,38,34959.37,14,721.0,0.365,0.74,0,0,15591.42,36,5.0,Branch,Personal Loan,1
6717,33,48495.38,10,749.0,0.222,0.159,0,0,21029.64,36,5.0,Branch,Auto Refi,1
6718,63,44182.08,18,591.0,0.315,0.308,0,0,19473.94,60,12.05,Branch,Auto Refi,1
6719,34,53350.87,5,591.0,0.45,0.443,4,0,27455.75,60,25.0,Branch,Auto Refi,1
6720,48,71121.59,9,704.0,0.213,0.558,0,0,12062.69,60,5.0,Online,Personal Loan,0
6721,38,78568.48,15,800.0,0.21,0.51,0,0,13472.2,36,5.0,Online,Auto Refi,0
6722,48,63369.12,4,619.0,0.346,0.458,0,0,13087.86,36,11.26,Branch,Auto Refi,0
6723,47,39447.76,17,686.0,0.158,0.318,0,0,2000.0,60,5.0,Online,Personal Loan,0
6724,52,24990.18,18,547.0,0.239,0.723,1,1,15659.12,36,25.0,Online,Personal Loan,1
6725,67,81927.44,22,666.0,0.268,0.028,0,0,14729.2,60,5.0,Online,Personal Loan,0
6726,29,79451.7,9,672.0,0.05,0.677,0,0,26771.46,60,5.0,Online,Personal Loan,0
6727,60,86417.48,9,783.0,0.33,0.855,0,0,12173.9,36,5.0,Online,Auto Refi,0
6728,52,62351.02,11,631.0,0.394,0.598,0,0,17993.09,36,12.45,Branch,Personal Loan,0
6729,40,78363.1,20,728.0,0.554,0.332,1,0,25426.28,60,7.04,Branch,Personal Loan,1
6730,48,52209.08,2,626.0,0.392,0.508,0,0,6107.22,36,11.91,Online,Personal Loan,0
6731,53,74611.86,3,686.0,0.197,0.218,0,0,30347.62,60,5.0,Online,Personal Loan,0
6732,24,55406.44,21,825.0,0.266,0.259,0,0,15059.63,36,5.0,Online,Personal Loan,0
6733,66,48714.95,23,806.0,0.543,0.558,0,0,20679.9,60,5.0,Branch,Auto Refi,0
6734,54,69639.94,11,817.0,0.374,0.567,0,0,27399.78,36,5.0,Online,Auto Refi,0
6735,68,68595.4,6,708.0,0.446,0.524,0,0,21603.78,60,5.2,Online,Debt Consolidation,0
6736,23,83232.23,11,665.0,0.251,0.211,0,0,24751.26,36,5.0,Partner,Personal Loan,0
6737,46,39308.7,2,700.0,0.294,0.92,0,0,23938.21,36,6.82,Partner,Personal Loan,1
6738,28,83542.3,17,713.0,0.312,0.564,0,0,20307.12,36,5.0,Online,Personal Loan,0
6739,26,67597.84,18,707.0,0.43,0.427,0,1,15053.89,60,16.91,Partner,Debt Consolidation,1
6740,36,86359.18,4,630.0,0.269,0.467,1,0,9330.95,36,13.13,Partner,Personal Loan,1
6741,44,86152.71,13,627.0,0.392,0.328,0,0,17413.97,36,9.83,Partner,Personal Loan,0
6742,68,20000.0,22,638.0,0.32,0.278,2,0,17444.95,36,15.97,Online,Debt Consolidation,0
6743,59,85972.66,7,755.0,0.174,0.944,0,0,10428.23,36,5.0,Online,Debt Consolidation,0
6744,50,86861.39,21,763.0,0.32,0.28,0,0,6087.51,36,5.0,Online,Debt Consolidation,0
6745,65,39833.72,14,830.0,0.453,0.318,0,0,9013.1,60,5.0,Online,Personal Loan,0
6746,33,33762.41,15,710.0,0.321,0.384,0,0,31923.13,60,5.0,Online,Auto Refi,0
6747,25,80494.48,17,625.0,0.281,0.308,1,0,11346.03,36,12.19,Partner,Auto Refi,0
6748,45,67272.22,10,646.0,0.491,0.452,0,1,7519.05,36,25.0,Online,Personal Loan,1
6749,40,52151.62,1,669.0,0.367,0.365,0,0,13733.77,60,5.87,Online,Debt Consolidation,0
6750,38,93775.66,9,785.0,0.154,0.424,0,0,9538.77,60,5.0,Branch,Personal Loan,0
6751,67,71050.81,10,731.0,0.285,0.386,1,0,7534.94,36,5.0,Online,Debt Consolidation,0
6752,38,23281.59,4,586.0,0.352,0.404,0,0,24761.48,36,14.51,Online,Auto Refi,1
6753,22,44648.28,20,676.0,0.348,0.142,0,0,15653.64,36,5.0,Partner,Personal Loan,0
6754,30,85846.75,16,577.0,0.381,0.388,0,0,4346.86,60,15.99,Online,Personal Loan,1
6755,65,65716.0,0,721.0,0.301,0.425,1,0,5492.51,36,5.0,Branch,Auto Refi,0
6756,67,50605.33,24,631.0,0.295,0.395,0,0,8599.74,60,8.4,Branch,Debt Consolidation,0
6757,32,74049.7,13,637.0,0.322,0.398,1,0,18600.53,36,12.66,Partner,Debt Consolidation,0
6758,67,52845.96,14,548.0,0.415,0.634,0,0,14121.38,36,22.95,Online,Personal Loan,0
6759,33,40058.04,6,733.0,0.238,0.348,1,0,24634.83,36,5.0,Partner,Personal Loan,0
6760,67,85334.22,7,765.0,0.311,0.652,1,0,8914.16,60,5.0,Branch,Personal Loan,0
6761,31,88350.62,15,631.0,0.35,0.852,0,0,10924.95,60,14.35,Online,Auto Refi,0
6762,39,74622.7,12,669.0,0.255,0.32,0,0,21265.11,60,5.0,Online,Personal Loan,0
6763,55,34307.94,4,646.0,0.375,0.525,0,0,10169.88,60,9.58,Online,Debt Consolidation,0
6764,59,102003.51,2,665.0,0.362,0.498,1,0,12354.25,36,11.53,Branch,Auto Refi,0
6765,46,101320.76,12,623.0,0.072,0.46,0,0,7380.07,60,6.02,Online,Personal Loan,0
6766,66,90460.92,18,603.0,0.324,0.127,1,0,8177.57,36,13.52,Online,Personal Loan,0
6767,34,71075.05,11,776.0,0.49,0.628,0,0,25457.64,60,5.0,Partner,Personal Loan,0
6768,65,66821.49,18,495.0,0.5,0.375,1,0,14644.0,36,25.0,Online,Personal Loan,1
6769,64,73745.71,16,715.0,0.402,0.683,0,1,10845.6,36,18.39,Partner,Auto Refi,0
6770,44,42168.07,10,700.0,0.472,0.447,0,1,2000.0,36,18.96,Branch,Debt Consolidation,1
6771,61,54100.27,2,796.0,0.302,0.677,1,0,18284.9,60,5.0,Online,Personal Loan,0
6772,21,53274.9,1,663.0,0.388,0.553,0,0,19124.74,60,8.39,Online,Personal Loan,1
6773,63,77143.38,23,654.0,0.34,0.603,1,0,12334.27,36,13.46,Branch,Debt Consolidation,0
6774,42,69941.32,13,623.0,0.4,0.575,0,0,22024.57,60,13.15,Partner,Personal Loan,0
6775,43,45834.26,21,705.0,0.541,0.422,0,0,4928.99,60,6.02,Branch,Personal Loan,1
6776,39,33148.01,20,630.0,0.44,0.378,0,0,22214.56,60,10.97,Online,Personal Loan,0
6777,38,72112.44,16,601.0,0.279,0.54,0,0,9257.17,36,12.76,Online,Personal Loan,0
6778,32,43735.7,1,628.0,0.51,0.59,0,0,17115.2,60,15.08,Online,Debt Consolidation,0
6779,48,39895.36,17,614.0,0.35,0.449,0,0,13816.3,36,11.76,Branch,Auto Refi,0
6780,48,106929.52,22,610.0,0.398,0.606,0,0,17387.84,60,15.08,Branch,Debt Consolidation,0
6781,53,111193.67,14,686.0,0.292,0.302,0,0,15695.62,60,5.0,Partner,Personal Loan,0
6782,39,56019.16,11,666.0,0.408,0.501,0,0,14148.55,60,7.97,Partner,Debt Consolidation,0
6783,48,28531.61,15,718.0,0.368,0.679,0,0,19023.98,36,5.0,Online,Personal Loan,0
6784,69,89217.16,15,690.0,0.456,0.501,0,0,24517.39,36,6.59,Online,Debt Consolidation,0
6785,57,71722.03,6,596.0,0.26,0.428,0,0,21058.28,36,11.68,Online,Personal Loan,0
6786,46,80400.34,5,531.0,0.434,0.632,0,0,18388.23,36,25.0,Online,Personal Loan,1
6787,55,52304.93,13,606.0,0.05,0.765,0,0,15456.05,36,10.07,Online,Debt Consolidation,1
6788,54,44234.04,7,733.0,0.246,0.569,2,0,2000.0,36,7.35,Partner,Personal Loan,1
6789,55,60211.4,19,732.0,0.159,0.134,0,0,10924.61,60,5.0,Online,Debt Consolidation,0
6790,60,68485.77,24,749.0,0.36,0.296,0,0,15775.6,60,5.0,Partner,Auto Refi,0
6791,36,50371.02,23,739.0,0.435,0.654,0,0,15404.9,36,5.0,Online,Personal Loan,0
6792,58,90933.0,18,756.0,0.319,0.355,1,0,12629.38,60,5.0,Branch,Personal Loan,0
6793,33,30251.85,18,708.0,0.483,0.468,0,1,2000.0,36,18.41,Online,Debt Consolidation,1
6794,43,73185.17,11,806.0,0.227,0.347,0,0,28156.49,36,5.0,Partner,Personal Loan,0
6795,42,67525.25,8,701.0,0.152,0.624,0,0,19361.88,60,5.0,Online,Personal Loan,1
6796,36,89376.42,8,820.0,0.407,0.556,0,0,2747.51,36,5.0,Online,Personal Loan,0
6797,48,45814.53,4,636.0,0.46,0.323,0,0,3392.75,60,10.17,Online,Debt Consolidation,1
6798,68,79116.58,13,634.0,0.333,0.622,0,0,13265.86,60,11.05,Branch,Personal Loan,1
6799,55,74542.12,0,667.0,0.539,0.633,0,0,18142.34,36,11.79,Online,Personal Loan,1
6800,65,69882.8,2,677.0,0.381,0.57,0,0,22778.18,60,7.13,Online,Auto Refi,0
6801,66,47268.67,10,658.0,0.368,0.499,1,0,15754.34,36,12.45,Online,Auto Refi,1
6802,28,49537.72,20,718.0,0.268,0.98,0,0,26265.73,60,5.45,Online,Debt Consolidation,0
6803,64,59073.76,3,673.0,0.164,0.168,0,0,11653.67,60,5.0,Branch,Personal Loan,0
6804,42,54946.82,19,637.0,0.288,0.393,0,0,18192.18,36,7.6,Online,Auto Refi,0
6805,41,90202.25,0,652.0,0.51,0.452,0,0,2404.07,60,10.78,Online,Personal Loan,0
6806,46,67711.16,5,765.0,0.343,0.705,0,0,21055.3,60,5.0,Online,Debt Consolidation,0
6807,60,80895.2,9,702.0,0.273,0.399,0,0,22376.28,36,5.0,Online,Personal Loan,0
6808,41,35976.66,3,563.0,0.211,0.68,0,0,14317.25,60,17.48,Online,Personal Loan,1
