age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id,recent_bankruptcy,approved_A,approved_B,strategy_group,approved_AB,expected_loss,interest_income,profit
24,93112.5,14,532.0,0.27,0.283,2,22062.14,36,25.0,Branch,Auto Refi,1,0.7490429335942218,6521,1,0,0,A,0,13237.284,2647.4568,0.0
46,81362.55,15,653.0,0.295,0.535,0,7682.3,36,7.6,Online,Debt Consolidation,0,0.2404915766550578,16157,0,1,0,A,1,0.0,921.876,921.876
23,84166.21,6,730.0,0.402,0.581,0,18185.91,36,5.0,Partner,Personal Loan,0,0.1285660388468093,12841,0,0,1,B,1,0.0,2182.3091999999997,2182.3091999999997
35,128869.74,9,640.0,0.095,0.304,0,14182.73,60,5.0,Branch,Debt Consolidation,0,0.0618332270657841,18837,0,1,1,A,1,0.0,1701.9276,1701.9276
68,100167.21,16,658.0,0.389,0.358,1,16632.77,36,11.26,Partner,Auto Refi,0,0.360286173902192,2065,0,1,0,A,1,0.0,1995.9324,1995.9324
45,69942.45,16,563.0,0.303,0.555,0,19206.18,36,18.0,Online,Debt Consolidation,0,0.5480240745943543,6344,0,0,0,B,0,0.0,2304.7416,0.0
46,51000.03,7,628.0,0.321,0.605,0,28791.3,60,11.32,Online,Debt Consolidation,0,0.3526541044789377,8691,0,0,0,A,0,0.0,3454.9559999999997,0.0
62,30156.8,1,661.0,0.295,0.491,1,16579.6,36,10.52,Branch,Auto Refi,1,0.3008488212082481,19259,0,1,0,B,0,9947.759999999998,1989.5519999999997,0.0
36,89569.35,5,720.0,0.365,0.462,0,8163.12,60,5.0,Online,Debt Consolidation,0,0.137451720006413,8957,0,1,1,B,1,0.0,979.5744,979.5744
63,94422.3,16,745.0,0.238,0.584,0,15397.87,60,5.0,Online,Debt Consolidation,0,0.1028107088092797,1245,0,1,1,B,1,0.0,1847.7444,1847.7444
39,61040.31,4,697.0,0.423,0.313,1,19271.83,36,7.48,Branch,Debt Consolidation,0,0.2466218484084119,9546,0,0,0,A,0,0.0,2312.6196,0.0
36,29857.52,17,725.0,0.348,0.415,0,23028.9,60,5.0,Online,Personal Loan,0,0.1414269698518434,6936,0,1,1,A,1,0.0,2763.468,2763.468
36,91817.99,20,480.0,0.352,0.24,0,5457.0,36,24.82,Branch,Personal Loan,0,0.8584159582403347,5099,0,0,0,A,0,0.0,654.84,0.0
27,84390.08,6,775.0,0.343,0.065,2,8913.47,36,5.0,Branch,Personal Loan,0,0.0816583446146984,10314,0,0,1,B,1,0.0,1069.6163999999999,1069.6163999999999
23,92830.18,20,685.0,0.467,0.399,0,9169.8,36,6.38,Branch,Debt Consolidation,0,0.2274248362142558,4536,0,0,0,A,0,0.0,1100.376,0.0
44,73766.19,3,671.0,0.366,0.614,0,20595.93,36,7.89,Partner,Personal Loan,0,0.2890252474784447,12863,0,1,0,A,1,0.0,2471.5116,2471.5116
58,32943.84,10,634.0,0.265,0.55,0,13170.79,60,9.01,Online,Personal Loan,0,0.3161572353578233,15089,0,0,0,A,0,0.0,1580.4948,0.0
33,24953.28,17,556.0,0.384,0.432,1,9589.18,36,23.82,Online,Debt Consolidation,0,0.6474466054143634,8861,0,0,0,B,0,0.0,1150.7016,0.0
46,78996.87,14,638.0,0.326,0.748,0,29365.54,60,11.88,Partner,Personal Loan,1,0.4083387563809273,8837,0,0,0,B,0,17619.324,3523.8648,0.0
29,74773.27,18,694.0,0.375,0.98,0,31839.45,60,9.37,Online,Personal Loan,0,0.3727077727875153,12411,0,1,0,A,1,0.0,3820.734,3820.734
32,46968.0,6,693.0,0.169,0.512,0,20193.41,60,5.0,Online,Debt Consolidation,0,0.1595925783141307,3575,0,1,1,A,1,0.0,2423.2092,2423.2092
33,109407.84,22,727.0,0.421,0.239,0,16619.93,60,5.0,Branch,Personal Loan,0,0.1758757125409966,16940,0,0,1,A,0,0.0,1994.3916,0.0
67,52574.62,4,575.0,0.293,0.541,1,10610.73,36,21.06,Online,Personal Loan,0,0.5914533913525651,1982,0,0,0,A,0,0.0,1273.2875999999999,0.0
31,76726.59,8,638.0,0.25,0.553,1,4372.2,60,12.78,Online,Debt Consolidation,1,0.4260907932796405,10843,0,0,0,B,0,2623.3199999999997,524.664,0.0
69,41940.83,5,675.0,0.306,0.499,1,15896.94,36,9.37,Online,Auto Refi,0,0.3053936753925697,9656,0,1,0,B,0,0.0,1907.6328,0.0
41,29504.83,22,627.0,0.502,0.312,0,6806.03,36,11.84,Partner,Auto Refi,0,0.4299192498533908,3415,0,0,0,B,0,0.0,816.7235999999999,0.0
67,64221.95,12,774.0,0.418,0.325,0,17856.52,36,5.0,Online,Personal Loan,0,0.0749140910284886,16015,0,0,1,B,1,0.0,2142.7824,2142.7824
22,102674.86,10,734.0,0.23,0.317,0,25666.45,60,5.0,Partner,Personal Loan,0,0.0938978880707397,14969,0,1,1,A,1,0.0,3079.974,3079.974
37,59304.91,5,631.0,0.226,0.713,0,10752.49,36,10.24,Partner,Debt Consolidation,0,0.3073087981991345,13280,0,0,0,A,0,0.0,1290.2988,0.0
64,50876.56,17,668.0,0.329,0.129,0,13506.66,36,5.0,Online,Debt Consolidation,0,0.1437005610905747,8426,0,1,1,A,1,0.0,1620.7992,1620.7992
40,62382.0,21,636.0,0.142,0.575,0,15709.21,60,6.92,Online,Personal Loan,0,0.200868343075018,9131,0,0,0,B,0,0.0,1885.1051999999997,0.0
49,52635.27,16,643.0,0.225,0.162,0,25406.71,36,5.0,Online,Auto Refi,1,0.1646727248777275,5553,0,1,1,A,1,15244.025999999998,3048.8052,-12195.2208
67,80469.21,4,637.0,0.185,0.098,1,25817.34,36,7.06,Online,Personal Loan,1,0.1939450186306966,10888,0,0,0,B,0,15490.403999999999,3098.0807999999997,0.0
36,67779.85,21,550.0,0.436,0.139,1,7393.84,60,22.3,Online,Personal Loan,0,0.5392747723729281,8533,0,0,0,B,0,0.0,887.2608,0.0
68,50922.76,23,747.0,0.235,0.533,0,7972.83,36,9.52,Online,Auto Refi,1,0.2546269295695015,17237,1,0,0,A,0,4783.697999999999,956.7396,0.0
61,70317.84,22,592.0,0.196,0.416,0,5404.08,36,10.68,Online,Auto Refi,0,0.3781179743467481,8106,0,0,0,A,0,0.0,648.4896,0.0
57,88690.52,22,748.0,0.442,0.445,0,11170.94,60,5.0,Online,Debt Consolidation,0,0.1017785754313465,7878,0,0,1,A,0,0.0,1340.5128,0.0
63,52332.61,7,742.0,0.428,0.906,0,3844.04,60,5.28,Online,Debt Consolidation,0,0.1369920485172671,7440,0,0,1,B,1,0.0,461.28479999999996,461.28479999999996
32,66931.65,12,729.0,0.33,0.535,0,14367.08,36,5.0,Branch,Personal Loan,1,0.1302623010672385,9090,0,1,1,A,1,8620.248,1724.0495999999998,-6896.198399999999
62,79355.12,2,611.0,0.176,0.408,0,21862.01,60,8.32,Online,Auto Refi,0,0.2943869785316546,2357,0,0,0,B,0,0.0,2623.4411999999998,0.0
61,44194.51,12,668.0,0.404,0.721,0,22113.12,36,9.93,Online,Auto Refi,0,0.3067564806514324,361,0,0,0,A,0,0.0,2653.5744,0.0
60,73116.68,1,770.0,0.446,0.467,0,18491.8,36,10.45,Online,Personal Loan,0,0.2727038253447605,15549,1,0,0,B,0,0.0,2219.0159999999996,0.0
53,49809.64,5,689.0,0.406,0.371,0,19493.19,36,5.0,Online,Personal Loan,0,0.1750580771327096,11137,0,0,1,B,1,0.0,2339.1827999999996,2339.1827999999996
27,33525.13,17,661.0,0.502,0.268,1,10072.81,36,12.29,Partner,Personal Loan,0,0.4326108916816047,15547,0,0,0,A,0,0.0,1208.7371999999998,0.0
24,91694.94,21,648.0,0.449,0.303,0,22244.65,60,8.56,Online,Personal Loan,0,0.3126737311733576,4720,0,0,0,B,0,0.0,2669.358,0.0
65,59634.46,4,724.0,0.175,0.62,0,19570.33,60,5.0,Online,Personal Loan,0,0.1333790107039496,469,0,1,1,B,1,0.0,2348.4396,2348.4396
57,58795.7,23,646.0,0.423,0.513,0,11990.81,60,10.44,Online,Personal Loan,0,0.3200778612834287,4466,0,0,0,A,0,0.0,1438.8971999999999,0.0
35,90370.71,9,608.0,0.052,0.335,1,20354.9,36,9.8,Online,Debt Consolidation,0,0.2831325834520141,16928,0,0,0,B,0,0.0,2442.588,0.0
58,52248.15,21,680.0,0.317,0.772,0,6389.8,36,7.63,Online,Auto Refi,0,0.2502260044239942,7018,0,1,0,A,1,0.0,766.776,766.776
31,88682.59,19,565.0,0.233,0.704,0,13109.06,36,17.99,Online,Personal Loan,0,0.5239054335383112,16819,0,0,0,B,0,0.0,1573.0872,0.0
67,50347.81,3,648.0,0.338,0.314,0,11546.03,36,6.77,Online,Personal Loan,0,0.2056818566890222,3144,0,1,0,A,1,0.0,1385.5236,1385.5236
45,42966.81,2,679.0,0.188,0.68,1,9139.56,36,8.57,Online,Personal Loan,0,0.2920029909102309,18357,0,1,0,A,1,0.0,1096.7471999999998,1096.7471999999998
41,60574.74,15,662.0,0.278,0.324,0,15396.26,36,5.0,Online,Personal Loan,0,0.1456849116822246,7171,0,1,1,B,1,0.0,1847.5511999999999,1847.5511999999999
36,58236.43,5,693.0,0.525,0.593,0,13716.62,36,8.37,Partner,Personal Loan,0,0.3462649315806764,15591,0,0,0,B,0,0.0,1645.9944,0.0
27,45579.8,6,687.0,0.266,0.028,0,11654.8,60,5.0,Online,Auto Refi,0,0.1263803884896192,13705,0,1,1,B,1,0.0,1398.5759999999998,1398.5759999999998
51,70130.77,12,752.0,0.537,0.43,0,16354.28,60,5.0,Online,Auto Refi,0,0.139260261515072,8744,0,0,1,B,1,0.0,1962.5136,1962.5136
35,104788.25,22,737.0,0.468,0.427,1,21938.58,60,5.7,Online,Auto Refi,0,0.1862098412608689,12105,0,0,0,B,0,0.0,2632.6296,0.0
49,83321.5,16,702.0,0.594,0.225,0,8593.61,36,5.44,Branch,Auto Refi,0,0.2366216569114765,4956,0,0,0,A,0,0.0,1031.2332000000001,0.0
62,66211.61,2,784.0,0.293,0.427,0,14065.1,60,5.0,Online,Auto Refi,0,0.0861602092154659,8619,0,1,1,B,1,0.0,1687.812,1687.812
32,56520.55,22,608.0,0.346,0.401,0,4208.04,36,11.74,Online,Auto Refi,1,0.3437317650241539,13324,0,0,0,A,0,2524.824,504.96479999999997,0.0
36,69401.36,1,581.0,0.307,0.066,0,20332.25,36,10.35,Branch,Auto Refi,0,0.2893011836492562,15519,0,0,0,A,0,0.0,2439.87,0.0
22,63735.49,22,594.0,0.239,0.398,1,10640.35,36,15.94,Online,Auto Refi,1,0.4944547810425461,2046,0,0,0,B,0,6384.21,1276.842,0.0
48,89879.03,8,672.0,0.321,0.537,2,3709.11,36,15.05,Online,Personal Loan,0,0.4022548014716415,13017,0,0,0,A,0,0.0,445.0932,0.0
53,78427.99,1,644.0,0.281,0.522,0,8274.88,36,8.13,Online,Debt Consolidation,0,0.272139959282389,4879,0,1,0,A,1,0.0,992.9855999999999,992.9855999999999
22,89744.28,17,594.0,0.347,0.575,1,14078.62,60,20.39,Online,Personal Loan,0,0.5921375871704262,17306,0,0,0,A,0,0.0,1689.4344,0.0
51,55174.13,2,806.0,0.299,0.389,0,13736.29,36,5.0,Online,Personal Loan,0,0.0693340987756351,15411,0,1,1,A,1,0.0,1648.3548,1648.3548
50,60750.03,13,594.0,0.472,0.263,0,22113.39,60,14.46,Online,Personal Loan,1,0.4428748624735605,18151,0,0,0,B,0,13268.034,2653.6068,0.0
36,46077.13,2,726.0,0.248,0.639,0,13922.18,36,5.0,Online,Debt Consolidation,0,0.1260905533217129,17293,0,1,1,A,1,0.0,1670.6616,1670.6616
46,63454.16,18,689.0,0.215,0.879,0,23185.12,60,6.14,Online,Debt Consolidation,0,0.2778171602959627,1235,0,1,0,B,0,0.0,2782.2144,0.0
63,56248.28,13,769.0,0.424,0.292,0,25610.17,36,5.0,Partner,Personal Loan,0,0.0850025407248034,7931,0,0,1,B,1,0.0,3073.2203999999997,3073.2203999999997
59,72548.51,21,689.0,0.364,0.273,1,19547.99,60,6.88,Online,Auto Refi,0,0.2192811958518113,14348,0,1,0,A,1,0.0,2345.7588,2345.7588
64,60912.11,13,594.0,0.18,0.589,1,9087.26,36,25.0,Partner,Personal Loan,1,0.7632560304453455,13200,1,0,0,B,0,5452.356,1090.4712,0.0
62,50322.01,2,662.0,0.179,0.746,1,21825.35,60,10.91,Online,Debt Consolidation,0,0.3711492111879426,2545,0,1,0,B,0,0.0,2619.042,0.0
38,89660.44,7,692.0,0.111,0.32,1,10855.39,36,5.0,Partner,Personal Loan,0,0.1405467177699857,13155,0,1,1,B,1,0.0,1302.6468,1302.6468
49,50964.48,8,641.0,0.288,0.364,1,12846.76,36,11.2,Branch,Personal Loan,1,0.3923039959997049,5926,0,1,0,A,1,7708.056,1541.6112,-6166.444799999999
27,109984.49,9,546.0,0.221,0.32,0,4295.17,60,15.34,Partner,Debt Consolidation,0,0.7391526357414707,10162,0,0,0,B,0,0.0,515.4204,0.0
55,74457.51,14,655.0,0.572,0.587,1,11410.58,60,18.28,Online,Debt Consolidation,0,0.6083131139245574,5194,0,0,0,B,0,0.0,1369.2695999999999,0.0
68,73166.89,10,580.0,0.278,0.025,1,7239.31,60,25.0,Online,Auto Refi,1,0.6219985178808127,6414,1,0,0,B,0,4343.586,868.7172,0.0
56,57191.51,21,701.0,0.441,0.289,0,11720.26,36,5.0,Branch,Auto Refi,0,0.1660022667693785,4872,0,0,1,A,0,0.0,1406.4312,0.0
43,47809.92,19,801.0,0.2,0.518,0,5630.92,36,5.0,Partner,Debt Consolidation,0,0.0805649266639377,14664,0,1,1,B,1,0.0,675.7103999999999,675.7103999999999
60,71906.46,17,609.0,0.372,0.47,0,23066.9,60,13.04,Partner,Debt Consolidation,0,0.4229579680814456,13532,0,0,0,A,0,0.0,2768.0280000000002,0.0
27,80154.01,8,567.0,0.198,0.716,0,11760.46,60,17.08,Online,Auto Refi,0,0.5251815184205328,12638,0,0,0,A,0,0.0,1411.2551999999998,0.0
46,83382.85,10,743.0,0.287,0.418,1,14166.94,36,5.0,Partner,Auto Refi,0,0.125383294209649,11850,0,1,1,A,1,0.0,1700.0328,1700.0328
66,23273.52,2,611.0,0.503,0.562,0,11890.02,60,16.64,Online,Personal Loan,1,0.5066931173151484,14122,0,0,0,A,0,7134.012,1426.8024,0.0
34,82374.05,10,761.0,0.31,0.446,1,9587.21,60,5.0,Branch,Debt Consolidation,0,0.1138813621205297,16388,0,1,1,A,1,0.0,1150.4651999999999,1150.4651999999999
21,73159.55,4,717.0,0.35,0.367,0,13449.54,36,5.0,Partner,Personal Loan,0,0.1432564217063063,9026,0,1,1,A,1,0.0,1613.9448,1613.9448
34,75664.3,19,667.0,0.366,0.693,0,14226.05,36,9.0,Online,Personal Loan,0,0.2925150185641963,6479,0,1,0,B,0,0.0,1707.1259999999997,0.0
47,64601.32,6,627.0,0.309,0.312,0,23779.03,36,8.21,Online,Debt Consolidation,0,0.2801087849380433,15377,0,0,0,A,0,0.0,2853.4835999999996,0.0
30,50259.7,8,759.0,0.428,0.395,0,8614.85,36,5.0,Online,Personal Loan,0,0.1030070826599695,8304,0,0,1,B,1,0.0,1033.782,1033.782
39,46113.58,22,648.0,0.1,0.605,1,10295.5,36,23.59,Online,Personal Loan,1,0.4631972675268416,13986,1,0,0,B,0,6177.3,1235.46,0.0
63,40194.07,3,682.0,0.175,0.347,0,14162.31,60,5.0,Online,Personal Loan,1,0.1609586897764088,1750,0,1,1,A,1,8497.385999999999,1699.4771999999998,-6797.908799999999
68,64258.49,21,639.0,0.265,0.777,0,22833.56,60,10.89,Partner,Debt Consolidation,0,0.3558720372431149,77,0,0,0,B,0,0.0,2740.0272,0.0
32,41373.32,4,718.0,0.134,0.352,0,6593.99,36,5.0,Branch,Auto Refi,0,0.1340520645425187,1809,0,1,1,B,1,0.0,791.2787999999999,791.2787999999999
49,94837.14,2,729.0,0.529,0.367,1,12548.55,36,6.86,Online,Personal Loan,1,0.2526654461537321,4307,0,0,0,B,0,7529.129999999999,1505.8259999999998,0.0
59,61430.3,2,658.0,0.312,0.486,1,14490.41,60,11.06,Branch,Personal Loan,1,0.3838941363296477,576,0,1,0,B,0,8694.246,1738.8491999999999,0.0
34,71075.05,11,776.0,0.49,0.628,0,25457.64,60,5.0,Partner,Personal Loan,0,0.0915612879678482,6767,0,0,1,A,0,0.0,3054.9168,0.0
56,68681.45,13,545.0,0.473,0.107,1,7628.46,60,23.28,Online,Auto Refi,0,0.5904015563459575,16780,0,0,0,B,0,0.0,915.4152,0.0
59,45305.09,22,632.0,0.445,0.093,1,13638.71,36,12.32,Online,Debt Consolidation,0,0.3450325881304193,9494,0,0,0,A,0,0.0,1636.6452,0.0
54,75475.19,20,674.0,0.34,0.37,0,23224.57,60,5.11,Online,Personal Loan,0,0.167245616197128,16930,0,1,1,B,1,0.0,2786.9483999999998,2786.9483999999998
25,69423.64,6,615.0,0.077,0.579,0,10744.07,36,7.86,Branch,Personal Loan,1,0.264337817255868,10405,0,0,0,B,0,6446.442,1289.2884,0.0
47,28486.98,22,717.0,0.239,0.545,0,17914.61,36,5.0,Partner,Personal Loan,0,0.1492032351601876,12723,0,1,1,A,1,0.0,2149.7532,2149.7532
22,75321.8,12,683.0,0.063,0.821,0,16694.77,36,5.0,Partner,Personal Loan,0,0.1863192564732745,16732,0,1,0,B,0,0.0,2003.3724,0.0
65,49899.7,9,655.0,0.148,0.212,2,11450.1,36,9.77,Branch,Auto Refi,0,0.2722114094782777,4719,0,0,0,B,0,0.0,1374.012,0.0
28,74242.03,7,691.0,0.383,0.39,0,14927.63,60,17.43,Branch,Personal Loan,0,0.5189318028770977,5590,1,0,0,B,0,0.0,1791.3156,0.0
42,94840.14,11,621.0,0.502,0.605,0,8486.99,60,15.94,Online,Personal Loan,0,0.4479646036534191,10897,0,0,0,A,0,0.0,1018.4387999999999,0.0
61,21507.71,18,670.0,0.416,0.642,1,6538.93,60,13.7,Online,Personal Loan,0,0.3962673795799683,9870,0,0,0,B,0,0.0,784.6716,0.0
41,98734.53,0,695.0,0.27,0.438,0,10195.03,60,5.0,Online,Personal Loan,1,0.1437411190330532,3072,0,1,1,A,1,6117.018,1223.4036,-4893.6144
22,89904.49,0,665.0,0.406,0.711,0,16690.16,60,10.2,Online,Debt Consolidation,1,0.2890815898170876,9106,0,0,0,B,0,10014.096,2002.8192,0.0
45,89007.22,20,722.0,0.346,0.177,0,8912.09,36,5.0,Online,Debt Consolidation,1,0.131929971821619,14987,0,1,1,A,1,5347.254,1069.4508,-4277.8032
39,62147.76,20,729.0,0.183,0.252,1,13725.31,36,5.0,Online,Personal Loan,0,0.1513463676112997,17096,0,1,1,A,1,0.0,1647.0372,1647.0372
37,51933.49,13,683.0,0.476,0.303,0,16701.89,36,5.89,Online,Debt Consolidation,0,0.2269002088160819,16332,0,0,0,B,0,0.0,2004.2268,0.0
25,66988.49,24,660.0,0.285,0.835,0,10747.32,36,9.65,Online,Personal Loan,1,0.3391819399213865,14259,0,1,0,B,0,6448.392,1289.6784,0.0
46,32796.57,11,678.0,0.379,0.316,1,2000.0,36,8.53,Online,Auto Refi,1,0.3123843297773964,9783,0,1,0,A,1,1200.0,240.0,-960.0
66,80924.41,4,738.0,0.586,0.514,0,2000.0,36,5.0,Online,Auto Refi,0,0.1334319388507858,19808,0,0,1,A,0,0.0,240.0,0.0
50,82875.5,9,545.0,0.236,0.022,0,12037.93,36,12.4,Online,Auto Refi,1,0.3998413843588089,18019,0,0,0,B,0,7222.758,1444.5516,0.0
46,58836.43,19,736.0,0.322,0.817,0,9965.31,36,5.0,Partner,Auto Refi,0,0.1207223794871214,1519,0,1,1,A,1,0.0,1195.8372,1195.8372
34,40502.24,9,731.0,0.132,0.432,0,23979.28,60,5.0,Branch,Auto Refi,0,0.0957923343764295,2520,0,1,1,B,1,0.0,2877.5135999999998,2877.5135999999998
44,86938.38,16,739.0,0.198,0.326,1,15832.13,36,5.0,Online,Personal Loan,0,0.1193877988273213,12253,0,1,1,B,1,0.0,1899.8555999999999,1899.8555999999999
64,47546.08,7,648.0,0.34,0.748,1,13994.64,60,15.92,Online,Auto Refi,1,0.47345674712965,9585,0,1,0,B,0,8396.784,1679.3567999999998,0.0
46,77204.34,6,598.0,0.195,0.458,0,21612.66,36,10.49,Branch,Personal Loan,1,0.3592440531289392,7061,0,0,0,B,0,12967.596,2593.5191999999997,0.0
69,46601.03,16,580.0,0.223,0.272,0,24241.9,36,10.92,Branch,Personal Loan,0,0.3504326061591092,14395,0,0,0,A,0,0.0,2909.0280000000002,0.0
36,63221.43,9,595.0,0.471,0.473,0,22587.51,60,16.87,Partner,Auto Refi,0,0.5451940041170222,4573,0,0,0,B,0,0.0,2710.5011999999997,0.0
44,76170.67,3,807.0,0.214,0.427,0,22529.67,60,5.0,Branch,Personal Loan,0,0.0661581379767998,4424,0,1,1,A,1,0.0,2703.5604,2703.5604
49,63211.47,22,551.0,0.364,0.432,0,27164.98,36,19.26,Partner,Personal Loan,0,0.6807076015744217,4988,0,0,0,B,0,0.0,3259.7976,0.0
42,57537.19,6,700.0,0.232,0.827,2,15706.94,60,13.26,Online,Debt Consolidation,1,0.4323784282221253,17581,0,0,0,A,0,9424.164,1884.8328,0.0
22,50614.1,17,672.0,0.48,0.274,1,26523.4,60,10.7,Online,Personal Loan,0,0.3595254882068555,15225,0,0,0,B,0,0.0,3182.808,0.0
25,94319.72,24,507.0,0.275,0.109,1,15184.04,36,23.47,Branch,Debt Consolidation,1,0.7137664271687634,8715,0,0,0,A,0,9110.424,1822.0848,0.0
43,99838.99,12,763.0,0.309,0.364,0,16962.74,60,5.0,Partner,Debt Consolidation,1,0.0774836823298343,17264,0,1,1,A,1,10177.644,2035.5288,-8142.1152
57,94772.99,5,630.0,0.432,0.251,0,12435.98,60,9.56,Branch,Debt Consolidation,0,0.3050801374453574,16223,0,0,0,B,0,0.0,1492.3175999999999,0.0
26,93479.79,17,725.0,0.183,0.633,0,18118.63,36,5.0,Online,Personal Loan,0,0.1345778647860498,12506,0,1,1,B,1,0.0,2174.2356,2174.2356
37,75477.22,7,684.0,0.196,0.593,0,8182.61,36,5.0,Online,Personal Loan,0,0.1469346812891584,13721,0,1,1,B,1,0.0,981.9132,981.9132
55,73768.19,6,700.0,0.579,0.514,0,25807.02,60,7.85,Online,Personal Loan,0,0.3406755619716486,6873,0,0,0,B,0,0.0,3096.8424,0.0
38,108216.62,18,698.0,0.264,0.899,0,17021.44,60,6.36,Online,Auto Refi,0,0.3335559780880797,6115,0,1,0,A,1,0.0,2042.5727999999997,2042.5727999999997
27,60678.49,19,659.0,0.185,0.435,1,19981.76,36,8.13,Online,Personal Loan,0,0.2782120868593902,12823,0,1,0,B,0,0.0,2397.8111999999996,0.0
28,66775.33,12,587.0,0.42,0.143,0,26995.1,60,12.79,Online,Debt Consolidation,1,0.4843400616840539,1327,0,0,0,A,0,16197.059999999998,3239.412,0.0
45,104192.45,15,646.0,0.477,0.513,0,5850.28,36,11.51,Online,Personal Loan,0,0.3898174413049837,17640,0,0,0,A,0,0.0,702.0336,0.0
37,74905.73,15,684.0,0.376,0.475,2,12744.98,60,25.0,Online,Personal Loan,0,0.7816895810965974,6502,1,0,0,B,0,0.0,1529.3975999999998,0.0
36,56459.54,4,752.0,0.361,0.551,0,14843.61,60,11.67,Branch,Debt Consolidation,0,0.2979983297792249,7164,1,0,0,A,0,0.0,1781.2332,0.0
34,59877.09,8,737.0,0.512,0.356,0,16107.37,60,5.0,Online,Personal Loan,0,0.1040029657333918,4625,0,0,1,A,0,0.0,1932.8844,0.0
67,99822.98,7,741.0,0.277,0.532,1,15489.69,36,5.0,Online,Personal Loan,0,0.1148096647049949,10585,0,1,1,A,1,0.0,1858.7628,1858.7628
51,75523.64,14,772.0,0.365,0.415,0,19284.59,36,5.0,Online,Personal Loan,0,0.0830259691242269,14344,0,1,1,A,1,0.0,2314.1508,2314.1508
40,63952.39,24,707.0,0.085,0.42,0,8181.29,60,5.0,Online,Auto Refi,1,0.1249047846685151,4304,0,1,1,B,1,4908.773999999999,981.7547999999999,-3927.0191999999997
27,107247.33,1,586.0,0.499,0.531,0,9283.28,60,25.0,Online,Debt Consolidation,1,0.7925172758476173,5172,1,0,0,B,0,5569.968,1113.9936,0.0
54,77513.25,3,750.0,0.517,0.091,0,18336.75,36,9.98,Online,Personal Loan,1,0.2195366577751733,7925,1,0,0,B,0,11002.05,2200.41,0.0
35,86090.32,22,742.0,0.404,0.232,0,8729.81,60,5.0,Online,Debt Consolidation,0,0.0928358658861426,2669,0,0,1,B,1,0.0,1047.5772,1047.5772
48,84376.26,23,698.0,0.379,0.683,2,26198.0,60,15.01,Partner,Debt Consolidation,0,0.5071811385232313,16080,0,0,0,A,0,0.0,3143.7599999999998,0.0
33,67289.72,0,595.0,0.343,0.6,0,13773.92,36,15.55,Online,Personal Loan,1,0.4557374858565595,7135,0,0,0,A,0,8264.351999999999,1652.8704,0.0
56,39951.01,5,774.0,0.465,0.643,0,3816.37,60,5.0,Online,Auto Refi,0,0.0797276807208551,1152,0,0,1,B,1,0.0,457.96439999999996,457.96439999999996
49,89642.31,7,714.0,0.39,0.752,1,7879.23,36,9.56,Branch,Personal Loan,1,0.3111960473687404,4997,0,1,0,B,0,4727.538,945.5075999999999,0.0
25,71549.46,4,611.0,0.302,0.585,0,15223.45,36,12.56,Online,Personal Loan,1,0.3971168277480327,9507,0,0,0,B,0,9134.07,1826.814,0.0
49,59880.93,4,653.0,0.208,0.328,0,18253.32,60,5.0,Online,Personal Loan,0,0.1557843562518276,14260,0,1,1,A,1,0.0,2190.3984,2190.3984
41,72959.79,20,584.0,0.269,0.251,0,16780.89,36,11.2,Online,Personal Loan,0,0.3780349892684067,2834,0,0,0,B,0,0.0,2013.7068,0.0
54,54067.25,15,788.0,0.179,0.411,0,15470.79,60,5.0,Online,Personal Loan,0,0.0819212074823313,5423,0,1,1,B,1,0.0,1856.4948,1856.4948
40,45923.32,19,620.0,0.473,0.621,0,16283.41,36,15.64,Branch,Auto Refi,1,0.498446192280741,1603,0,0,0,B,0,9770.046,1954.0092,0.0
59,44722.44,8,801.0,0.173,0.344,1,16288.54,36,5.0,Online,Auto Refi,1,0.0986371006988487,9283,0,1,1,A,1,9773.124,1954.6248,-7818.4992
35,86004.39,24,642.0,0.434,0.361,1,12025.23,36,14.1,Online,Auto Refi,0,0.4417363561752694,19982,0,0,0,A,0,0.0,1443.0276,0.0
39,52857.98,12,654.0,0.448,0.535,0,13095.79,36,10.3,Partner,Personal Loan,0,0.3152044545624338,18978,0,0,0,A,0,0.0,1571.4948,0.0
39,46170.75,16,745.0,0.139,0.423,0,18417.21,36,5.0,Branch,Auto Refi,0,0.0878140939691189,17165,0,1,1,A,1,0.0,2210.0652,2210.0652
51,45812.58,15,680.0,0.287,0.533,0,14484.78,60,5.14,Online,Auto Refi,0,0.1666496740960555,11625,0,1,1,A,1,0.0,1738.1736,1738.1736
60,57453.51,19,636.0,0.465,0.502,0,6380.61,36,12.21,Branch,Personal Loan,0,0.4009904903392448,8994,0,0,0,A,0,0.0,765.6732,0.0
38,71813.73,6,690.0,0.374,0.262,1,11128.48,36,6.88,Branch,Personal Loan,1,0.2318666819118624,8417,0,1,0,A,1,6677.088,1335.4176,-5341.6704
33,67141.01,0,726.0,0.249,0.429,1,19002.36,36,5.0,Online,Personal Loan,0,0.1509903942576538,8676,0,1,1,A,1,0.0,2280.2832,2280.2832
49,101812.58,22,574.0,0.636,0.423,0,11821.28,36,22.23,Branch,Auto Refi,1,0.7271441757282784,12768,0,0,0,B,0,7092.768,1418.5536,0.0
