age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id
25,77994.16,16,676.0,0.173,0.0,0,3010.55,60,5.0,Online,Auto Refi,0,0.1162531345471011,18922
29,99111.29,3,534.0,0.544,0.525,0,26561.23,36,25.0,Online,Personal Loan,1,0.8164780338880846,16068
23,73978.44,3,654.0,0.316,0.72,0,18387.96,36,9.69,Partner,Debt Consolidation,0,0.2952290748325728,10700
33,34548.05,6,773.0,0.367,0.569,0,22630.82,36,5.0,Online,Auto Refi,0,0.08241278237588581,17766
25,88506.75,14,643.0,0.435,0.689,0,25965.94,36,12.91,Online,Personal Loan,1,0.4500367412482921,8604
39,92063.17,10,756.0,0.195,0.339,0,12532.86,36,5.0,Online,Personal Loan,0,0.08885049379866987,12628
40,67669.11,1,674.0,0.24,0.537,0,3524.81,36,5.01,Partner,Debt Consolidation,0,0.15019517983204336,15212
49,48639.85,14,514.0,0.215,0.757,0,8907.86,36,24.08,Partner,Auto Refi,1,0.6433402197292606,539
39,82336.31,22,820.0,0.235,0.568,0,10750.1,60,5.0,Branch,Personal Loan,0,0.08038472446031278,8759
35,67079.07,16,759.0,0.365,0.524,0,14056.05,36,5.0,Online,Personal Loan,0,0.09958984250982773,5343
57,73595.52,9,647.0,0.461,0.537,0,9021.63,60,11.27,Online,Personal Loan,0,0.3402196375138736,10271
69,48004.0,17,722.0,0.225,0.099,1,12367.97,60,5.0,Branch,Personal Loan,0,0.1293924356400986,14745
57,66132.57,6,814.0,0.35,0.849,1,8878.87,36,12.49,Branch,Personal Loan,0,0.41198780697440485,1322
62,77254.12,18,668.0,0.446,0.326,1,17631.6,60,10.91,Branch,Personal Loan,1,0.29702961744649126,8605
50,68939.97,17,667.0,0.392,0.174,1,22581.12,36,8.52,Branch,Personal Loan,0,0.3181713887642033,15454
41,85547.51,17,686.0,0.473,0.413,1,13450.12,60,24.85,Online,Personal Loan,0,0.7438011540211709,9126
61,80988.34,21,660.0,0.121,0.684,2,11242.89,36,13.89,Online,Personal Loan,1,0.39488715464385865,7418
68,72218.44,14,602.0,0.35,0.3,0,9126.12,36,11.38,Partner,Personal Loan,1,0.39231626493111416,17660
57,93617.57,18,663.0,0.394,0.541,0,19706.39,60,8.42,Online,Debt Consolidation,0,0.30383244832845335,7905
51,61351.81,19,724.0,0.288,0.494,0,24511.67,36,5.0,Online,Personal Loan,0,0.1439694848739646,5058
51,57744.52,0,733.0,0.269,0.332,0,11672.51,36,5.0,Branch,Personal Loan,0,0.09588865910217763,14442
25,89041.46,19,723.0,0.3,0.637,1,25201.72,36,6.1,Online,Debt Consolidation,1,0.22490154865403128,1145
41,67677.1,16,692.0,0.365,0.443,1,13855.16,36,8.18,Partner,Auto Refi,0,0.279281488342514,2703
46,75980.45,24,767.0,0.303,0.493,1,32544.34,36,5.0,Partner,Debt Consolidation,0,0.14189600804529234,6182
26,72737.45,16,480.0,0.295,0.869,0,6345.99,60,25.0,Branch,Personal Loan,0,0.8791354125613791,16718
53,42888.64,18,690.0,0.37,0.484,1,17179.09,36,8.86,Online,Personal Loan,0,0.3267477502658475,8554
40,85508.01,21,673.0,0.22,0.506,0,16375.34,36,5.0,Online,Personal Loan,0,0.14834176638257998,17489
26,35326.33,16,736.0,0.3,0.405,0,17765.79,60,5.0,Online,Debt Consolidation,0,0.09626029434210027,691
30,61351.6,15,763.0,0.342,0.782,0,12899.91,60,5.0,Online,Auto Refi,0,0.07922328612499835,5990
52,31088.53,20,652.0,0.323,0.304,0,9856.82,36,6.14,Online,Personal Loan,0,0.21653346926659306,17955
26,69266.36,6,706.0,0.4,0.128,0,8370.3,60,5.0,Online,Debt Consolidation,0,0.1584412261647087,8879
67,97834.62,7,630.0,0.224,0.35,0,16014.72,60,6.87,Online,Auto Refi,0,0.20243436764862097,1818
60,77233.01,17,595.0,0.099,0.33,0,7172.76,60,7.76,Online,Debt Consolidation,0,0.2452993002051589,16899
55,96833.48,6,754.0,0.324,0.98,1,24004.83,36,6.72,Online,Debt Consolidation,0,0.2772098813693328,16367
24,27952.38,23,646.0,0.195,0.561,0,15491.64,36,6.85,Branch,Personal Loan,0,0.22569857908261529,16791
32,52927.72,7,738.0,0.396,0.496,0,19578.43,36,5.0,Online,Auto Refi,0,0.1017794352921015,2117
41,34216.54,11,727.0,0.33,0.628,0,12024.78,36,5.0,Online,Personal Loan,0,0.12189626513047748,16556
24,59356.47,22,732.0,0.27,0.461,0,11016.1,36,5.0,Online,Auto Refi,0,0.1031630214144129,13883
22,43600.04,17,593.0,0.329,0.462,3,13723.01,36,25.0,Branch,Debt Consolidation,1,0.7522255641091434,23
63,63159.12,22,736.0,0.155,0.422,0,8590.62,36,5.0,Partner,Personal Loan,0,0.12022504669265954,9892
28,96155.93,3,585.0,0.274,0.54,1,11122.1,36,19.45,Branch,Personal Loan,0,0.6466548639256121,16336
41,72560.99,17,586.0,0.281,0.208,0,19234.96,60,10.73,Online,Debt Consolidation,0,0.3674531576475194,2855
37,41399.75,6,752.0,0.315,0.673,0,16952.9,60,5.0,Online,Personal Loan,0,0.09011105467841979,12630
42,68386.45,15,706.0,0.268,0.084,0,14962.98,60,5.0,Online,Debt Consolidation,0,0.12634908268212325,7004
47,57529.9,11,722.0,0.404,0.435,0,10260.24,36,5.0,Online,Personal Loan,1,0.14947390375460648,16257
62,88873.18,16,817.0,0.247,0.636,0,11010.08,60,5.0,Online,Auto Refi,0,0.07222377079159167,6641
44,98590.64,7,601.0,0.377,0.378,0,25752.57,60,13.02,Online,Auto Refi,0,0.43175316541806813,18553
36,82540.93,13,686.0,0.196,0.052,0,11577.48,36,5.0,Online,Auto Refi,0,0.12417658038309745,11273
27,48059.49,18,662.0,0.05,0.133,0,2000.0,60,5.0,Online,Debt Consolidation,0,0.11071662053310005,19248
49,49345.84,13,647.0,0.292,0.246,0,12436.79,60,5.61,Branch,Debt Consolidation,0,0.21024790365541648,15646
63,65900.13,5,729.0,0.361,0.485,0,8317.04,36,5.0,Online,Personal Loan,0,0.13001259306031898,15473
57,64909.54,21,567.0,0.388,0.357,0,23615.23,60,16.93,Online,Personal Loan,0,0.5171426710920863,1614
39,93821.77,7,798.0,0.221,0.16,0,6505.2,60,5.0,Online,Personal Loan,0,0.06714291156021931,8464
69,75165.7,7,675.0,0.393,0.357,1,18735.01,60,9.58,Online,Personal Loan,0,0.29583406484108116,4544
21,79917.11,19,677.0,0.192,0.302,0,26761.26,36,5.0,Partner,Personal Loan,0,0.1715584163288536,4300
38,64372.53,4,720.0,0.339,0.813,1,25242.11,60,8.59,Branch,Personal Loan,1,0.3365259145267839,11956
50,48418.39,5,671.0,0.49,0.791,1,21697.74,36,25.0,Online,Personal Loan,1,0.8866252757304155,9555
61,48872.92,12,717.0,0.412,0.483,0,7535.69,60,5.0,Online,Auto Refi,0,0.150177492996365,3516
62,53213.21,8,737.0,0.371,0.773,0,22516.28,60,5.0,Partner,Personal Loan,0,0.11663010040611291,8607
48,56100.71,24,705.0,0.224,0.388,1,9420.83,36,5.0,Partner,Auto Refi,0,0.1728747061296161,3284
65,86739.33,16,699.0,0.277,0.058,1,12182.92,36,5.0,Online,Auto Refi,1,0.11384354709024969,13897
21,84329.68,20,653.0,0.247,0.727,0,21305.29,60,8.63,Online,Personal Loan,0,0.3148190194498512,19670
27,106338.16,20,697.0,0.367,0.357,0,2886.85,36,5.0,Online,Debt Consolidation,0,0.15932839694035175,4075
22,20000.0,7,579.0,0.317,0.254,1,8922.8,36,17.69,Online,Personal Loan,1,0.5316393245352479,8612
46,71279.11,17,726.0,0.309,0.337,0,25656.03,60,5.0,Online,Personal Loan,0,0.11141876972429446,401
37,78136.4,20,750.0,0.124,0.667,0,20699.81,60,5.0,Online,Auto Refi,1,0.08519916260592054,11553
41,73616.7,10,691.0,0.338,0.473,1,19570.82,36,8.1,Online,Debt Consolidation,0,0.27532309610554756,2677
49,84684.6,8,651.0,0.375,0.374,0,22133.49,36,7.62,Partner,Personal Loan,0,0.2660814971170531,5076
33,68286.25,4,694.0,0.263,0.656,1,13552.85,60,8.28,Online,Debt Consolidation,1,0.2730617582981402,405
23,61777.41,14,734.0,0.195,0.436,0,20177.25,60,5.0,Online,Personal Loan,0,0.0945829347047955,9280
58,52626.63,18,789.0,0.35,0.388,0,27379.43,36,5.0,Online,Personal Loan,0,0.09616669156251062,19003
67,57021.41,6,661.0,0.289,0.461,1,23512.1,60,10.05,Partner,Personal Loan,0,0.318422008957395,970
52,76798.63,13,660.0,0.343,0.713,0,16694.69,36,23.85,Online,Debt Consolidation,1,0.6348268406134226,17749
60,59101.41,21,822.0,0.174,0.812,0,20102.47,36,5.0,Partner,Personal Loan,0,0.09475881008113178,3145
49,70116.92,9,662.0,0.098,0.412,2,13915.67,60,10.15,Branch,Personal Loan,0,0.32021344665688795,16714
22,42884.1,11,708.0,0.417,0.546,0,12134.62,36,5.0,Online,Personal Loan,0,0.15568164513795987,7589
36,70134.2,6,757.0,0.248,0.402,1,29294.03,36,5.0,Online,Debt Consolidation,0,0.1362049266810322,313
69,67486.61,6,583.0,0.312,0.311,0,18336.78,60,12.86,Branch,Personal Loan,1,0.4364095997473606,4762
33,51179.65,11,781.0,0.415,0.291,0,9465.83,60,5.0,Online,Personal Loan,0,0.06862276775413297,9642
48,106446.02,17,698.0,0.369,0.742,0,15955.8,36,6.63,Online,Personal Loan,0,0.22470147464621107,4188
29,102488.69,17,796.0,0.424,0.553,0,18882.66,36,5.0,Online,Personal Loan,1,0.09089031632480617,18590
32,90567.86,10,770.0,0.405,0.588,0,19570.71,36,5.0,Online,Personal Loan,0,0.07795419281267825,18482
22,60481.76,20,767.0,0.259,0.329,1,12393.93,36,5.0,Online,Auto Refi,0,0.10016464954568746,14384
40,68770.23,24,687.0,0.33,0.755,0,7560.43,36,7.05,Online,Personal Loan,1,0.22704516910956282,5362
24,57144.03,21,650.0,0.303,0.782,0,7353.61,36,10.48,Branch,Debt Consolidation,0,0.3060156327405156,6518
25,47515.36,1,744.0,0.34,0.389,0,17924.99,36,5.0,Online,Debt Consolidation,1,0.09237244001631337,3298
69,91524.85,14,684.0,0.594,0.2,0,19820.17,36,6.77,Branch,Auto Refi,0,0.2535034473743465,17150
44,92097.37,10,591.0,0.204,0.339,0,16049.22,36,10.16,Online,Debt Consolidation,0,0.33005717322973216,8157
43,80414.75,20,677.0,0.345,0.323,1,7411.08,60,8.16,Online,Personal Loan,0,0.255104533488999,11032
53,45669.81,13,746.0,0.45,0.65,0,10882.89,60,5.0,Branch,Auto Refi,0,0.10694879687652918,13023
55,106265.96,3,679.0,0.32,0.548,0,23643.81,36,5.82,Online,Personal Loan,1,0.21116318308494675,9803
28,47207.62,11,698.0,0.35,0.945,1,14694.6,60,12.6,Online,Personal Loan,0,0.42226997873824174,15148
43,47744.69,1,630.0,0.4,0.517,0,17332.58,36,11.75,Partner,Personal Loan,0,0.386720195958056,13348
54,58400.26,11,600.0,0.345,0.38,0,29591.78,60,12.37,Online,Debt Consolidation,0,0.49804817357198844,7407
53,27659.14,7,679.0,0.305,0.412,0,9404.51,36,5.0,Branch,Personal Loan,1,0.16384460554126726,9211
50,60766.13,23,638.0,0.288,0.415,0,4738.74,36,7.71,Online,Personal Loan,1,0.2791297940888496,12159
60,77953.77,12,650.0,0.25,0.336,0,10989.3,60,5.4,Online,Debt Consolidation,0,0.17029890297637262,2500
60,84382.57,16,735.0,0.212,0.433,0,20742.33,36,5.0,Online,Debt Consolidation,0,0.09680780183393974,643
32,87840.72,4,648.0,0.392,0.432,0,23895.17,60,8.79,Branch,Debt Consolidation,1,0.31388278473001846,5585
52,108079.13,1,591.0,0.219,0.287,0,10912.13,60,9.94,Online,Debt Consolidation,1,0.3818131221151159,1588
67,53955.89,17,669.0,0.38,0.717,1,11132.23,60,13.96,Branch,Debt Consolidation,1,0.3957840869025285,15169
30,68953.38,20,706.0,0.441,0.403,0,8728.03,36,5.0,Online,Auto Refi,0,0.16411207869360236,8361
61,45983.66,6,669.0,0.34,0.61,0,9029.02,36,7.56,Online,Personal Loan,1,0.2380143382861953,10154
50,44485.52,2,656.0,0.237,0.0,1,10881.08,36,5.42,Branch,Personal Loan,0,0.1639989179483908,15940
24,73126.71,15,668.0,0.522,0.275,0,20401.09,60,7.69,Online,Personal Loan,0,0.2521664004866817,11704
40,75830.6,1,678.0,0.247,0.051,0,12772.11,60,5.0,Online,Auto Refi,0,0.1214093618123354,14974
55,63456.99,6,715.0,0.177,0.254,0,2000.0,60,8.88,Online,Debt Consolidation,0,0.2632348550308499,312
50,20000.0,0,674.0,0.451,0.271,1,23590.21,36,24.17,Online,Personal Loan,1,0.7565236795493283,15544
39,70020.27,23,711.0,0.05,0.174,0,9798.02,36,5.0,Branch,Personal Loan,0,0.12380013685158732,16855
47,56688.7,18,661.0,0.362,0.335,0,16021.01,60,6.18,Online,Auto Refi,0,0.22618333149262684,17238
60,62336.66,9,640.0,0.293,0.251,1,18250.37,60,10.12,Branch,Auto Refi,0,0.2912163611760342,7081
68,76922.04,21,694.0,0.294,0.425,0,2000.0,60,5.0,Online,Personal Loan,1,0.12201745141491437,5999
40,94561.9,18,667.0,0.05,0.371,0,12205.16,36,5.0,Online,Auto Refi,0,0.1322094426476652,9242
26,76246.44,1,778.0,0.442,0.447,0,10495.91,60,5.0,Branch,Personal Loan,0,0.0867240841519132,5922
69,63031.03,3,729.0,0.05,0.314,0,9198.27,60,5.0,Online,Personal Loan,0,0.09406739897144602,6017
27,60837.75,11,661.0,0.292,0.593,0,11637.23,36,7.34,Online,Auto Refi,0,0.2261241703607346,8129
62,86378.3,3,691.0,0.252,0.383,0,27744.47,60,5.0,Online,Personal Loan,0,0.19474020614057178,12009
47,65307.24,7,718.0,0.44,0.41,0,3441.48,60,5.0,Online,Personal Loan,0,0.12061794967638748,11087
65,99283.28,13,630.0,0.445,0.0,0,22341.84,36,7.35,Online,Personal Loan,0,0.18659686780312415,4391
45,30214.45,8,528.0,0.466,0.528,0,17319.86,60,25.0,Online,Debt Consolidation,1,0.7670518379608334,8868
45,79296.18,22,674.0,0.215,0.241,1,16163.56,60,5.61,Online,Auto Refi,0,0.17875813633369375,18160
40,23556.51,22,695.0,0.36,0.478,0,10047.68,36,5.0,Online,Personal Loan,0,0.15388520646844583,7159
67,55612.04,2,653.0,0.485,0.295,1,15111.47,36,13.04,Online,Auto Refi,0,0.4239861662530442,8196
65,32611.59,3,653.0,0.345,0.419,0,6797.18,36,7.33,Partner,Personal Loan,0,0.2300851125486888,17000
64,64769.42,24,639.0,0.301,0.686,0,29584.38,60,10.6,Online,Personal Loan,1,0.3122614976846435,538
38,90180.24,17,689.0,0.21,0.832,0,18026.78,36,5.71,Branch,Auto Refi,1,0.20620992777865071,13490
65,79138.67,20,691.0,0.183,0.605,0,22153.87,36,5.0,Branch,Personal Loan,0,0.13857284188452076,4867
29,100834.0,13,671.0,0.339,0.546,0,12938.87,60,6.77,Online,Auto Refi,1,0.22841944344271894,10773
26,85276.55,19,619.0,0.052,0.534,0,8702.24,36,6.67,Online,Auto Refi,0,0.20362221128583893,16629
68,85543.56,6,793.0,0.415,0.589,0,17284.56,36,5.0,Online,Personal Loan,0,0.07999638011867682,14565
55,59224.47,2,656.0,0.296,0.429,0,11927.36,60,6.39,Online,Personal Loan,0,0.23234083877701361,13010
52,41342.15,18,753.0,0.469,0.583,1,15950.08,60,5.7,Partner,Debt Consolidation,0,0.16156061532642293,2797
63,82473.64,17,535.0,0.229,0.623,0,2438.45,36,20.43,Partner,Personal Loan,0,0.638354020748832,15876
59,96383.47,19,567.0,0.439,0.46,0,27432.08,36,19.31,Online,Personal Loan,0,0.612384228511049,1451
37,60944.51,4,730.0,0.307,0.424,0,19134.34,60,5.0,Online,Auto Refi,0,0.12024353197943242,15270
53,41543.27,22,715.0,0.426,0.483,0,16060.57,36,5.0,Partner,Auto Refi,0,0.17121355770150057,11482
54,85941.5,4,614.0,0.559,0.27,1,26705.31,36,19.01,Partner,Auto Refi,1,0.7183482710588777,8680
46,68709.94,24,699.0,0.234,0.904,0,16454.57,36,5.84,Partner,Auto Refi,0,0.2613612218532119,13602
35,44172.15,3,720.0,0.307,0.331,1,15849.31,36,5.0,Partner,Personal Loan,0,0.161305318942316,18844
41,69844.77,7,733.0,0.226,0.629,1,16158.42,60,5.0,Partner,Personal Loan,0,0.13568039577682836,16568
25,57300.35,15,571.0,0.458,0.633,0,11443.79,60,21.27,Branch,Auto Refi,1,0.5651605303817082,3765
34,83682.85,19,663.0,0.267,0.701,0,6665.06,36,7.72,Online,Auto Refi,0,0.26693555706827277,16214
30,83041.74,24,758.0,0.427,0.054,1,25236.41,60,5.0,Branch,Personal Loan,0,0.12966385893220722,13815
60,40647.53,2,631.0,0.312,0.236,0,10993.42,60,7.13,Online,Personal Loan,0,0.2199513873052083,1447
51,71347.45,20,648.0,0.382,0.504,0,7840.87,36,9.33,Online,Personal Loan,0,0.323751265816049,11305
62,84527.2,24,679.0,0.183,0.237,2,22586.32,36,8.29,Branch,Debt Consolidation,0,0.3353670821668649,3483
37,20000.0,18,769.0,0.119,0.274,0,23954.69,60,5.0,Partner,Personal Loan,0,0.07001240813318729,10272
66,55544.46,18,617.0,0.249,0.604,1,16164.45,36,15.86,Online,Auto Refi,0,0.4473794236242807,15353
62,61391.05,21,789.0,0.326,0.379,1,27030.12,36,5.0,Online,Personal Loan,0,0.1212591856562217,19525
49,44358.85,24,716.0,0.345,0.589,2,19420.23,36,11.13,Partner,Auto Refi,0,0.4055613874566422,3406
43,73722.49,21,635.0,0.23,0.158,0,15282.84,60,5.0,Online,Personal Loan,0,0.15147591661770077,15596
27,34483.17,11,649.0,0.419,0.804,1,14511.22,60,18.15,Branch,Personal Loan,0,0.6503055717324424,6602
43,63994.59,16,537.0,0.496,0.503,1,17204.8,36,25.0,Online,Debt Consolidation,1,0.7777063669249495,7748
25,49429.57,21,811.0,0.285,0.318,2,19582.92,60,5.0,Online,Personal Loan,0,0.084475106399277,473
27,48334.11,3,564.0,0.45,0.359,1,9790.24,36,23.52,Partner,Auto Refi,1,0.6860886892260625,16854
36,86597.4,24,679.0,0.217,0.559,0,19151.1,36,5.0,Online,Personal Loan,0,0.1573680506836905,15141
27,86207.71,14,759.0,0.306,0.152,0,9228.97,60,5.0,Online,Personal Loan,0,0.08415820001020384,12011
50,63388.65,7,686.0,0.246,0.36,0,3743.23,60,5.0,Online,Auto Refi,0,0.12504488595094818,14595
60,58742.69,1,598.0,0.337,0.167,0,2243.81,36,10.13,Online,Personal Loan,1,0.2743260667615598,16712
40,75193.88,20,639.0,0.219,0.731,0,15295.81,36,9.47,Online,Personal Loan,0,0.3206721485854474,15209
58,77505.72,6,577.0,0.496,0.259,0,10196.88,36,16.93,Branch,Auto Refi,1,0.49242792279065556,7713
26,85495.05,24,710.0,0.381,0.525,0,20549.05,36,5.0,Online,Debt Consolidation,0,0.17483687200024442,14197
33,68326.74,7,751.0,0.395,0.064,0,10797.44,36,5.0,Online,Personal Loan,0,0.0742316973144931,3869
57,56356.43,6,633.0,0.333,0.408,0,18760.07,36,8.99,Online,Personal Loan,0,0.3147379890512212,3865
68,85616.45,15,692.0,0.256,0.372,0,2970.34,36,5.0,Online,Auto Refi,0,0.13612655615266292,3417
25,76111.92,5,737.0,0.278,0.441,0,17900.85,60,5.0,Branch,Personal Loan,0,0.10309124470581081,1200
30,38688.56,24,552.0,0.278,0.394,0,17535.01,36,16.85,Online,Personal Loan,1,0.5470133043312442,12162
67,51416.24,21,633.0,0.309,0.611,0,14011.42,60,10.65,Online,Auto Refi,1,0.33319225937854574,5834
49,79622.48,20,641.0,0.227,0.37,1,17046.93,36,10.06,Online,Auto Refi,0,0.32329839934890636,12747
60,68547.73,13,741.0,0.321,0.527,1,11322.6,60,16.68,Partner,Debt Consolidation,0,0.42381039082209443,17709
39,61646.41,23,706.0,0.399,0.706,1,21249.67,36,10.08,Online,Debt Consolidation,0,0.30009181285655384,3898
30,68327.29,23,657.0,0.339,0.7,0,17526.68,36,9.58,Branch,Personal Loan,0,0.2932335878643285,12300
32,97868.88,21,640.0,0.681,0.232,0,9843.92,36,13.17,Online,Personal Loan,1,0.5996747953611575,12302
21,83712.83,5,660.0,0.196,0.432,0,9793.84,36,5.0,Online,Personal Loan,1,0.1582953622923314,15683
53,51200.9,9,681.0,0.264,0.582,2,17922.16,60,13.33,Partner,Auto Refi,1,0.4133810025374943,6374
50,63710.78,8,814.0,0.595,0.387,0,23215.56,60,5.0,Online,Personal Loan,0,0.08264619756755069,18689
45,49439.86,13,574.0,0.607,0.354,1,19255.72,36,25.0,Online,Auto Refi,0,0.8088036354486222,1234
59,62530.45,24,660.0,0.205,0.106,0,24177.57,36,5.0,Partner,Personal Loan,0,0.26464497860183206,1565
68,73240.65,11,698.0,0.438,0.433,0,15252.62,36,5.15,Partner,Auto Refi,0,0.1771410348129107,11431
38,52957.7,9,589.0,0.217,0.0,0,20333.69,36,7.23,Partner,Debt Consolidation,0,0.2871388833986627,14888
22,62072.39,23,830.0,0.195,0.328,1,9001.1,36,5.0,Online,Personal Loan,0,0.06874566241351437,387
29,61330.96,17,614.0,0.206,0.502,0,14951.9,36,9.48,Online,Auto Refi,0,0.3140129564324368,5679
53,90361.38,18,652.0,0.323,0.495,0,7595.49,36,7.81,Online,Auto Refi,0,0.2754398539290264,3340
21,90220.18,23,728.0,0.436,0.459,0,20722.74,36,5.0,Online,Auto Refi,0,0.14692075873176538,10796
61,29788.63,1,735.0,0.159,0.231,0,8960.05,36,6.48,Online,Personal Loan,0,0.15369647733686284,9559
33,55993.03,5,643.0,0.249,0.506,0,5126.63,36,7.47,Online,Personal Loan,1,0.2237068137578064,15992
28,52963.92,20,612.0,0.291,0.261,2,19953.7,60,18.23,Online,Debt Consolidation,0,0.5021091132355896,15574
60,50230.28,11,632.0,0.24,0.382,2,20622.49,60,16.2,Branch,Personal Loan,0,0.5206044938963581,3167
47,80915.49,11,693.0,0.314,0.4,0,12064.89,36,5.0,Online,Personal Loan,0,0.1500773355727209,4362
67,61684.24,4,536.0,0.24,0.289,0,15714.77,36,16.56,Online,Debt Consolidation,0,0.47174339369296914,13905
25,42053.72,17,743.0,0.341,0.48,0,16640.83,36,5.0,Online,Debt Consolidation,0,0.10102900352301897,19493
39,80898.78,22,711.0,0.452,0.405,0,21458.93,36,5.0,Branch,Personal Loan,0,0.15152551722917745,5042
59,63609.76,10,592.0,0.373,0.408,0,23073.45,60,14.24,Branch,Personal Loan,1,0.4377313250868141,3761
33,56706.93,16,742.0,0.345,0.605,0,25727.45,36,5.0,Branch,Debt Consolidation,0,0.09090437541520464,10605
30,52322.24,18,652.0,0.109,0.65,0,6443.8,36,5.76,Online,Personal Loan,0,0.14397322300836302,13767
44,82003.65,12,609.0,0.459,0.363,1,6932.85,36,18.56,Online,Personal Loan,0,0.4811141539780366,13327
47,69353.2,16,609.0,0.378,0.399,0,4748.76,36,12.33,Online,Auto Refi,0,0.42838527815873145,17877
43,63229.08,3,741.0,0.448,0.804,0,15456.3,36,5.0,Online,Auto Refi,0,0.1066520162605349,6973
34,76853.05,8,592.0,0.49,0.535,0,15928.5,60,18.32,Online,Debt Consolidation,1,0.5469449983754245,10391
56,90242.41,17,659.0,0.392,0.456,0,24765.62,60,7.97,Online,Auto Refi,1,0.27581700616663635,17605
61,125261.75,1,641.0,0.172,0.438,0,28692.0,36,5.84,Branch,Personal Loan,0,0.09613846511310667,19813
23,48387.39,3,678.0,0.341,0.469,0,29134.38,60,5.6,Online,Personal Loan,0,0.1819177068225184,3096
41,51706.71,15,734.0,0.433,0.405,0,10284.94,36,5.0,Online,Auto Refi,0,0.10985074477701845,19186
50,85660.86,8,662.0,0.424,0.501,0,10654.48,60,8.68,Partner,Auto Refi,0,0.3357797873330285,12924
67,60545.5,22,614.0,0.323,0.421,1,2000.0,36,15.66,Online,Debt Consolidation,1,0.45901028090336393,12130
59,37968.71,20,704.0,0.145,0.657,0,15510.43,36,5.0,Branch,Personal Loan,0,0.1497941289710331,2433
21,71234.29,13,592.0,0.185,0.51,0,18521.93,60,11.51,Online,Auto Refi,1,0.38664717159534817,15170
37,85276.38,23,727.0,0.46,0.575,0,22684.94,60,5.0,Online,Auto Refi,0,0.12490229638199724,10852
33,83846.58,14,658.0,0.347,0.42,0,16385.2,36,6.98,Online,Debt Consolidation,0,0.22959454592542602,3997
25,20000.0,23,629.0,0.425,0.234,0,21827.07,60,9.3,Branch,Personal Loan,0,0.3271902271000849,16797
50,65952.39,0,603.0,0.251,0.33,0,2000.0,36,9.73,Online,Auto Refi,0,0.3078004007228978,13126
62,71162.28,4,695.0,0.41,0.411,0,4656.51,36,5.0,Online,Auto Refi,0,0.18619530594222614,18801
30,57971.51,10,699.0,0.231,0.398,0,16753.23,36,5.0,Branch,Personal Loan,0,0.1591024614040493,4445
67,86124.13,3,733.0,0.329,0.527,0,15557.01,36,5.0,Online,Personal Loan,0,0.09459526315313703,12099
47,40865.38,5,670.0,0.278,0.469,0,2347.68,36,5.35,Online,Auto Refi,0,0.17610241063688173,1873
61,58734.6,16,658.0,0.209,0.336,0,12746.61,60,5.0,Online,Personal Loan,1,0.1568007373178353,16671
42,80148.09,9,611.0,0.603,0.562,0,12140.3,60,18.85,Online,Auto Refi,0,0.6627976214065242,5636
30,86655.33,6,734.0,0.247,0.581,0,21077.67,60,5.0,Branch,Personal Loan,0,0.10258795910913018,14723
34,29053.12,6,516.0,0.448,0.335,0,9628.32,36,25.0,Online,Personal Loan,1,0.7390868329723906,2812
33,40306.61,16,761.0,0.471,0.523,0,11299.98,60,5.0,Online,Debt Consolidation,0,0.10021808650047043,12894
